 Hour_year       Day          Hour         G_on         G_o          decl      w_sunset    w_sunrise        w       Light_hours   Theta_zeta    Gamma_s     Theta_t      Theta_l    Theta_i      f_end         
        6979         291          18      1380.2      -107.4       -10.6        97.0       -97.0       102.5        12.9        94.5        94.5        74.2        74.2       -85.4       -74.0        15.7
        6980         291          19      1380.2      -386.4       -10.6        97.0       -97.0       117.5        12.9       106.3       106.3        65.2        65.2       -72.2       -55.2        23.7
        6981         291          20      1380.2      -629.7       -10.6        97.0       -97.0       132.5        12.9       117.1       117.1        54.5        54.5       -57.8       -48.5        31.1
        6982         291          21      1380.2      -820.6       -10.6        97.0       -97.0       147.5        12.9       126.5       126.5        41.1        41.1       -41.6       -45.6        37.3
        6983         291          22      1380.2      -946.1       -10.6        97.0       -97.0       162.5        12.9       133.3       133.3        23.9        23.9       -23.3       -44.2        41.7
        6984         291          23      1380.2      -997.6       -10.6        97.0       -97.0       177.5        12.9       136.3       136.3         3.6         3.6        -3.4       -43.7        43.6
        6985         292           0      1380.9      -966.3       -11.0        97.3       -97.3      -167.5        13.0       134.4       134.4       -17.3       -17.3        16.9       -44.3        43.0
        6986         292           1      1380.9      -864.8       -11.0        97.3       -97.3      -152.5        13.0       128.8       128.8       -35.5       -35.5        35.9       -45.4        39.4
        6987         292           2      1380.9      -694.5       -11.0        97.3       -97.3      -137.5        13.0       120.2       120.2       -50.1       -50.1        52.8       -47.8        33.7
        6988         292           3      1380.9      -467.2       -11.0        97.3       -97.3      -122.5        13.0       109.8       109.8       -61.6       -61.6        67.8       -52.9        26.6
        6989         292           4      1380.9      -198.2       -11.0        97.3       -97.3      -107.5        13.0        98.3        98.3       -71.1       -71.1        81.3       -65.9        18.7
        6990         292           5      1380.9        94.0       -11.0        97.3       -97.3       -92.5        13.0        86.1        86.1       -79.4       -79.4       -86.0        69.6        10.6
